,ENSEMBL_ID,HGNC
816,ENSG00000138303,ASCC1
817,ENSG00000150756,ATPSCKMT
818,ENSG00000101074,R3HDML
819,ENSG00000101098,RIMS4
820,ENSG00000151876,FBXO4
821,ENSG00000101489,CELF4
822,ENSG00000104613,INTS10
823,ENSG00000141258,SGSM2
824,ENSG00000149658,YTHDF1
825,ENSG00000151812,SLC35F4
826,ENSG00000101197,BIRC7
827,ENSG00000150667,FSIP1
828,ENSG00000113389,NPR3
829,ENSG00000133106,EPSTI1
830,ENSG00000125378,BMP4
831,ENSG00000196092,PAX5
832,ENSG00000182256,GABRG3
833,ENSG00000101198,NKAIN4
834,ENSG00000185272,RBM11
835,ENSG00000155304,HSPA13
836,ENSG00000100650,SRSF5
837,ENSG00000183527,PSMG1
838,ENSG00000127863,TNFRSF19
839,ENSG00000101199,ARFGAP1
840,ENSG00000100014,SPECC1L
841,ENSG00000265203,RBP3
842,ENSG00000164822,DEFA6
843,ENSG00000283967,TAF11L8
844,ENSG00000283988,TAF11L9
845,ENSG00000169271,HSPB3
846,ENSG00000165322,ARHGAP12
847,ENSG00000134363,FST
848,ENSG00000104671,DCTN6
849,ENSG00000166450,PRTG
850,ENSG00000185722,ANKFY1
851,ENSG00000139832,RAB20
852,ENSG00000134905,CARS2
853,ENSG00000284465,TAF11L7
854,ENSG00000185658,BRWD1
855,ENSG00000284373,TAF11L2
856,ENSG00000112996,MRPS30
857,ENSG00000051180,RAD51
858,ENSG00000231824,AKAIN1
859,ENSG00000132874,SLC14A2
860,ENSG00000221914,PPP2R2A
861,ENSG00000112964,GHR
862,ENSG00000033170,FUT8
863,ENSG00000078902,TOLLIP
864,ENSG00000258555,SPECC1L-ADORA2A
865,ENSG00000128271,ADORA2A
866,ENSG00000017797,RALBP1
867,ENSG00000074755,ZZEF1
868,ENSG00000284438,SSU72P7
869,ENSG00000100024,UPB1
870,ENSG00000284546,SSU72P3
871,ENSG00000284018,SSU72P5
872,ENSG00000117983,MUC5B
873,ENSG00000137177,KIF13A
874,ENSG00000141380,SS18
875,ENSG00000153487,ING1
876,ENSG00000165572,KBTBD6
877,ENSG00000120696,KBTBD7
878,ENSG00000120662,MTRF1
879,ENSG00000100028,SNRPD3
880,ENSG00000159251,ACTC1
881,ENSG00000172766,NAA16
882,ENSG00000178026,LRRC75B
883,ENSG00000113100,CDH9
884,ENSG00000197217,ENTPD4
885,ENSG00000174672,BRSK2
886,ENSG00000100031,GGT1
887,ENSG00000167193,CRK
888,ENSG00000167858,TEKT1
889,ENSG00000072401,UBE2D1
890,ENSG00000197930,ERO1A
891,ENSG00000151388,ADAMTS12
892,ENSG00000101204,CHRNA4
893,ENSG00000129195,PIMREG
894,ENSG00000102760,RGCC
895,ENSG00000205581,HMGN1
896,ENSG00000266524,GDF10
897,ENSG00000102763,VWA8
898,ENSG00000196693,ZNF33B
899,ENSG00000156052,GNAQ
900,ENSG00000164808,SPIDR
901,ENSG00000125863,MKKS
902,ENSG00000165092,ALDH1A1
903,ENSG00000004660,CAMKK1
904,ENSG00000099250,NRP1
905,ENSG00000234602,MCIDAS
906,ENSG00000285508,MKKS
907,ENSG00000285723,MKKS
908,ENSG00000139946,PELI2
909,ENSG00000101210,EEF1A2
910,ENSG00000139977,NAA30
911,ENSG00000145626,UGT3A1
912,ENSG00000176435,CLEC14A
913,ENSG00000125534,PPDPF
914,ENSG00000101213,PTK6
915,ENSG00000182732,RGS6
916,ENSG00000125249,RAP2A
917,ENSG00000125531,FNDC11
918,ENSG00000139679,LPAR6
919,ENSG00000088356,PDRG1
920,ENSG00000155621,C9orf85
921,ENSG00000213995,NAXD
922,ENSG00000260903,XKR7
923,ENSG00000101331,CCM2L
924,ENSG00000145526,CDH18
925,ENSG00000197506,SLC28A3
926,ENSG00000101745,ANKRD12
927,ENSG00000108405,P2RX1
928,ENSG00000166734,GOLM2
929,ENSG00000219438,TAFA5
930,ENSG00000121743,GJA3
931,ENSG00000126003,PLAGL2
932,ENSG00000165474,GJB2
933,ENSG00000100030,MAPK1
934,ENSG00000101346,POFUT1
935,ENSG00000121742,GJB6
936,ENSG00000204612,FOXB2
937,ENSG00000154330,PGM5
938,ENSG00000182093,GET1
939,ENSG00000198547,C20orf203
940,ENSG00000221996,OR52B4
941,ENSG00000187624,C17orf97
942,ENSG00000053918,KCNQ1
943,ENSG00000152242,C18orf25
944,ENSG00000101367,MAPRE1
945,ENSG00000135069,PSAT1
946,ENSG00000159433,STARD9
947,ENSG00000099956,SMARCB1
948,ENSG00000091622,PITPNM3
949,ENSG00000121741,ZMYM2
950,ENSG00000101000,PROCR
951,ENSG00000154839,SKA1
952,ENSG00000039560,RAI14
953,ENSG00000126005,MMP24OS
954,ENSG00000148057,IDNK
955,ENSG00000185634,SHC4
956,ENSG00000171044,XKR6
957,ENSG00000125966,MMP24
958,ENSG00000285815,GET1-SH3BGR
959,ENSG00000147437,GNRH1
960,ENSG00000183036,PCP4
961,ENSG00000125998,FAM83C
962,ENSG00000132109,TRIM21
963,ENSG00000165105,RASEF
964,ENSG00000141425,RPRD1A
965,ENSG00000198053,SIRPA
966,ENSG00000171587,DSCAM
967,ENSG00000149054,ZNF215
968,ENSG00000106733,NMRK1
969,ENSG00000120594,PLXDC2
970,ENSG00000149636,DSN1
971,ENSG00000100330,MTMR3
972,ENSG00000092531,SNAP23
973,ENSG00000152214,RIT2
974,ENSG00000110148,CCKBR
975,ENSG00000256806,C17orf100
976,ENSG00000153157,SYCP2L
977,ENSG00000137054,POLR1E
978,ENSG00000212710,CTAGE1
979,ENSG00000148484,RSU1
980,ENSG00000182240,BACE2
981,ENSG00000132872,SYT4
982,ENSG00000150456,EEF1AKMT1
983,ENSG00000110328,GALNT18
984,ENSG00000150457,LATS2
985,ENSG00000141040,ZNF287
986,ENSG00000137364,TPMT
987,ENSG00000134489,HRH4
988,ENSG00000151849,CENPJ
989,ENSG00000135052,GOLM1
990,ENSG00000180878,C11orf42
991,ENSG00000227877,MRLN
992,ENSG00000101773,RBBP8
993,ENSG00000175868,CALCB
994,ENSG00000074370,ATP2A3
995,ENSG00000164304,CAGE1
996,ENSG00000165757,JCAD
997,ENSG00000283873,SSU72P4
998,ENSG00000284306,SSU72P2
999,ENSG00000177054,ZDHHC13
1000,ENSG00000165655,ZNF503
1001,ENSG00000183421,RIPK4
1002,ENSG00000077327,SPAG6
1003,ENSG00000130584,ZBTB46
1004,ENSG00000083223,TUT7
1005,ENSG00000160179,ABCG1
1006,ENSG00000197818,SLC9A8
1007,ENSG00000168575,SLC20A2
1008,ENSG00000124194,GDAP1L1
1009,ENSG00000180730,SHISA2
1010,ENSG00000133105,RXFP2
1011,ENSG00000149050,ZNF214
1012,ENSG00000138613,APH1B
1013,ENSG00000104611,SH2D4A
1014,ENSG00000165406,MARCHF8
1015,ENSG00000168234,TTC39C
1016,ENSG00000215182,MUC5AC
1017,ENSG00000089177,KIF16B
1018,ENSG00000133454,MYO18B
1019,ENSG00000073910,FRY
1020,ENSG00000161904,LEMD2
1021,ENSG00000070778,PTPN21
1022,ENSG00000138336,TET1
1023,ENSG00000107165,TYRP1
1024,ENSG00000206579,XKR4
1025,ENSG00000187323,DCC
1026,ENSG00000107984,DKK1
1027,ENSG00000135378,PRRG4
1028,ENSG00000171877,FRMD5
1029,ENSG00000183638,RP1L1
1030,ENSG00000170759,KIF5B
1031,ENSG00000240694,PNMA2
1032,ENSG00000101150,TPD52L2
1033,ENSG00000156049,GNA14
1034,ENSG00000170748,RBMXL2
1035,ENSG00000183379,SYNDIG1L
1036,ENSG00000160181,TFF2
1037,ENSG00000132259,CNGA4
1038,ENSG00000141934,PLPP2
1039,ENSG00000100523,DDHD1
1040,ENSG00000107372,ZFAND5
1041,ENSG00000160182,TFF1
1042,ENSG00000054598,FOXC1
1043,ENSG00000134343,ANO3
1044,ENSG00000160183,TMPRSS3
1045,ENSG00000244476,ERVFRD-1
1046,ENSG00000254087,LYN
1047,ENSG00000141639,MAPK4
1048,ENSG00000187566,NHLRC1
1049,ENSG00000153046,CDYL
1050,ENSG00000141622,RNF165
1051,ENSG00000099812,MISP
1052,ENSG00000141485,SLC13A5
1053,ENSG00000134042,MRO
1054,ENSG00000124615,MOCS1
1055,ENSG00000156017,CARNMT1
1056,ENSG00000104237,RP1
1057,ENSG00000137878,GCOM1
1058,ENSG00000083642,PDS5B
1059,ENSG00000122711,SPINK4
1060,ENSG00000168795,ZBTB5
1061,ENSG00000147481,SNTG1
1062,ENSG00000150753,CCT5
1063,ENSG00000129170,CSRP3
1064,ENSG00000135040,NAA35
1065,ENSG00000152465,NMT2
1066,ENSG00000214943,GPR33
1067,ENSG00000139921,TMX1
1068,ENSG00000101251,SEL1L2
1069,ENSG00000064687,ABCA7
1070,ENSG00000171953,ATPAF2
1071,ENSG00000160185,UBASH3A
1072,ENSG00000187559,FOXD4L3
1073,ENSG00000067900,ROCK1
1074,ENSG00000124602,UNC5CL
1075,ENSG00000165233,CARD19
1076,ENSG00000170743,SYT9
1077,ENSG00000169314,C22orf15
1078,ENSG00000112212,TSPO2
1079,ENSG00000198894,CIPC
1080,ENSG00000180660,MAB21L1
1081,ENSG00000100359,SGSM3
1082,ENSG00000204161,TMEM273
1083,ENSG00000183260,ABHD16B
1084,ENSG00000123178,SPRYD7
1085,ENSG00000254598,CSNK2A3
1086,ENSG00000100987,VSX1
1087,ENSG00000124493,GRM4
1088,ENSG00000183161,FANCF
1089,ENSG00000134996,OSTF1
1090,ENSG00000167333,TRIM68
1091,ENSG00000253797,UTP14C
1092,ENSG00000129235,TXNDC17
1093,ENSG00000136098,NEK3
1094,ENSG00000087302,RTRAF
1095,ENSG00000177511,ST8SIA3
1096,ENSG00000154162,CDH12
1097,ENSG00000198920,KIAA0753
1098,ENSG00000060339,CCAR1
1099,ENSG00000176641,RNF152
1100,ENSG00000101335,MYL9
1101,ENSG00000152219,ARL14EP
1102,ENSG00000166510,CCDC68
1103,ENSG00000116017,ARID3A
1104,ENSG00000118707,TGIF2
1105,ENSG00000129158,SERGEF
1106,ENSG00000172159,FRMD3
1107,ENSG00000133872,SARAF
1108,ENSG00000284234,TAF11L5
1109,ENSG00000070193,FGF10
1110,ENSG00000259399,TGIF2-RAB5IF
1111,ENSG00000151320,AKAP6
1112,ENSG00000175387,SMAD2
1113,ENSG00000101082,SLA2
1114,ENSG00000064932,SBNO2
1115,ENSG00000133422,MORC2
1116,ENSG00000152932,RAB3C
1117,ENSG00000102786,INTS6
1118,ENSG00000181350,LRRC75A
1119,ENSG00000125901,MRPS26
1120,ENSG00000160188,RSPH1
1121,ENSG00000101405,OXT
1122,ENSG00000074356,NCBP3
1123,ENSG00000101200,AVP
1124,ENSG00000172817,CYP7B1
1125,ENSG00000172244,C5orf34
1126,ENSG00000135048,CEMIP2
1127,ENSG00000185019,UBOX5
1128,ENSG00000160190,SLC37A1
1129,ENSG00000178538,CA8
1130,ENSG00000189152,GRAPL
1131,ENSG00000198171,DDRGK1
1132,ENSG00000170571,EMB
1133,ENSG00000139874,SSTR1
1134,ENSG00000131931,THAP1
1135,ENSG00000197119,SLC25A29
1136,ENSG00000142494,SLC47A1
1137,ENSG00000133874,RNF122
1138,ENSG00000125877,ITPA
1139,ENSG00000172197,MBOAT1
1140,ENSG00000007944,MYLIP
1141,ENSG00000164181,ELOVL7
1142,ENSG00000160191,PDE9A
1143,ENSG00000183186,C2CD4C
1144,ENSG00000041353,RAB27B
1145,ENSG00000205922,ONECUT3
1146,ENSG00000116032,GRIN3B
1147,ENSG00000234127,TRIM26
1148,ENSG00000100629,CEP128
1149,ENSG00000183628,DGCR6
1150,ENSG00000064666,CNN2
1151,ENSG00000121691,CAT
1152,ENSG00000091164,TXNL1
1153,ENSG00000213949,ITGA1
1154,ENSG00000109046,WSB1
1155,ENSG00000156639,ZFAND3
1156,ENSG00000125968,ID1
1157,ENSG00000131055,COX4I2
1158,ENSG00000184983,NDUFA6
1159,ENSG00000134030,CTIF
1160,ENSG00000122033,MTIF3
1161,ENSG00000165061,ZMAT4
1162,ENSG00000130222,GADD45G
1163,ENSG00000185352,HS6ST3
1164,ENSG00000149100,EIF3M
1165,ENSG00000123171,CCDC70
1166,ENSG00000088325,TPX2
1167,ENSG00000125245,GPR18
1168,ENSG00000132938,MTUS2
1169,ENSG00000124721,DNAH8
1170,ENSG00000139971,ARMH4
1171,ENSG00000135045,C9orf40
1172,ENSG00000189306,RRP7A
1173,ENSG00000121005,CRISPLD1
1174,ENSG00000130956,HABP4
1175,ENSG00000137770,CTDSPL2
1176,ENSG00000102524,TNFSF13B
1177,ENSG00000070367,EXOC5
1178,ENSG00000100246,DNAL4
1179,ENSG00000166478,ZNF143
1180,ENSG00000104953,TLE6
1181,ENSG00000136842,TMOD1
1182,ENSG00000221890,NPTXR
1183,ENSG00000035499,DEPDC1B
1184,ENSG00000183741,CBX6
1185,ENSG00000082212,ME2
1186,ENSG00000151846,PABPC3
1187,ENSG00000186047,DLEU7
1188,ENSG00000128383,APOBEC3A
1189,ENSG00000165566,AMER2
1190,ENSG00000133027,PEMT
1191,ENSG00000127870,RNF6
1192,ENSG00000136929,HEMGN
1193,ENSG00000179750,APOBEC3B
1194,ENSG00000157456,CCNB2
1195,ENSG00000049860,HEXB
1196,ENSG00000104679,R3HCC1
1197,ENSG00000100811,YY1
1198,ENSG00000099864,PALM
1199,ENSG00000122952,ZWINT
1200,ENSG00000130958,SLC35D2
1201,ENSG00000244509,APOBEC3C
1202,ENSG00000171989,LDHAL6B
1203,ENSG00000119720,NRDE2
1204,ENSG00000138604,GLCE
1205,ENSG00000132932,ATP8A2
1206,ENSG00000128394,APOBEC3F
1207,ENSG00000104722,NEFM
1208,ENSG00000108590,MED31
1209,ENSG00000239713,APOBEC3G
1210,ENSG00000135018,UBQLN1
1211,ENSG00000141441,GAREM1
1212,ENSG00000166200,COPS2
1213,ENSG00000177427,MIEF2
1214,ENSG00000164751,PEX2
1215,ENSG00000101306,MYLK2
1216,ENSG00000184923,NUTM2A
1217,ENSG00000099817,POLR2E
1218,ENSG00000186577,SMIM29
1219,ENSG00000205476,CCDC85C
1220,ENSG00000152380,FAM151B
1221,ENSG00000148655,LRMDA
1222,ENSG00000104427,ZC2HC1A
1223,ENSG00000100324,TAB1
1224,ENSG00000184828,ZBTB7C
1225,ENSG00000198865,CCDC152
1226,ENSG00000147485,PXDNL
1227,ENSG00000179772,FOXS1
1228,ENSG00000148459,PDSS1
1229,ENSG00000171552,BCL2L1
1230,ENSG00000080823,MOK
1231,ENSG00000124422,USP22
1232,ENSG00000124784,RIOK1
1233,ENSG00000039123,MTREX
1234,ENSG00000128268,MGAT3
1235,ENSG00000130948,HSD17B3
1236,ENSG00000100335,MIEF1
1237,ENSG00000151835,SACS
1238,ENSG00000171033,PKIA
1239,ENSG00000165512,ZNF22
1240,ENSG00000088970,KIZ
1241,ENSG00000125910,S1PR4
1242,ENSG00000125912,NCLN
1243,ENSG00000122359,ANXA11
1244,ENSG00000091656,ZFHX4
1245,ENSG00000112164,GLP1R
1246,ENSG00000109851,DBX1
1247,ENSG00000171962,DRC3
1248,ENSG00000110422,HIPK3
1249,ENSG00000187051,RPS19BP1
1250,ENSG00000096433,ITPR3
1251,ENSG00000174695,TMEM167A
1252,ENSG00000177182,CLVS1
1253,ENSG00000136891,TEX10
1254,ENSG00000182902,SLC25A18
1255,ENSG00000153495,TEX29
1256,ENSG00000145681,HAPLN1
1257,ENSG00000228075,BOD1L2
1258,ENSG00000101782,RIOK3
1259,ENSG00000171060,C8orf74
1260,ENSG00000178695,KCTD12
1261,ENSG00000102794,ACOD1
1262,ENSG00000102805,CLN5
1263,ENSG00000137834,SMAD6
1264,ENSG00000104442,ARMC1
1265,ENSG00000125850,OVOL2
1266,ENSG00000038427,VCAN
1267,ENSG00000198785,GRIN3A
1268,ENSG00000131100,ATP6V1E1
1269,ENSG00000005812,FBXL3
1270,ENSG00000122378,PRXL2A
1271,ENSG00000137776,SLTM
1272,ENSG00000125871,MGME1
1273,ENSG00000155833,CYLC2
1274,ENSG00000141665,FBXO15
1275,ENSG00000011132,APBA3
1276,ENSG00000253309,SERPINE3
1277,ENSG00000165030,NFIL3
1278,ENSG00000204291,COL15A1
1279,ENSG00000164736,SOX17
1280,ENSG00000177731,FLII
1281,ENSG00000232838,PET117
1282,ENSG00000213231,TCL1B
1283,ENSG00000122026,RPL21
1284,ENSG00000129151,BBOX1
1285,ENSG00000125869,LAMP5
1286,ENSG00000221947,XKR9
1287,ENSG00000105289,TJP3
1288,ENSG00000196663,TECPR2
1289,ENSG00000148584,A1CF
1290,ENSG00000141458,NPC1
1291,ENSG00000125818,PSMF1
1292,ENSG00000111859,NEDD9
1293,ENSG00000099968,BCL2L13
1294,ENSG00000139780,METTL21C
1295,ENSG00000187398,LUZP2
1296,ENSG00000134899,ERCC5
1297,ENSG00000076641,PAG1
1298,ENSG00000101298,SNPH
1299,ENSG00000124574,ABCC10
1300,ENSG00000135387,CAPRIN1
1301,ENSG00000198363,ASPH
1302,ENSG00000095209,TMEM38B
1303,ENSG00000125775,SDCBP2
1304,ENSG00000141437,SLC25A52
1305,ENSG00000283378,CNTNAP3C
1306,ENSG00000172466,ZNF24
1307,ENSG00000100764,PSMC1
1308,ENSG00000131668,BARX1
1309,ENSG00000125255,SLC10A2
1310,ENSG00000083720,OXCT1
1311,ENSG00000136810,TXN
1312,ENSG00000166562,SEC11C
1313,ENSG00000172458,IL17D
1314,ENSG00000138593,SECISBP2L
1315,ENSG00000134864,GGACT
1316,ENSG00000243156,MICAL3
1317,ENSG00000112053,SLC26A8
1318,ENSG00000095932,SMIM24
1319,ENSG00000125384,PTGER2
1320,ENSG00000196209,SIRPB2
1321,ENSG00000180332,KCTD4
1322,ENSG00000165300,SLITRK5
1323,ENSG00000068650,ATP11A
1324,ENSG00000167476,JSRP1
1325,ENSG00000081138,CDH7
1326,ENSG00000140107,SLC25A47
1327,ENSG00000125900,SIRPD
1328,ENSG00000105428,ZNRF4
1329,ENSG00000141905,NFIC
1330,ENSG00000107789,MINPP1
1331,ENSG00000124104,SNX21
1332,ENSG00000165138,ANKS6
1333,ENSG00000108064,TFAM
1334,ENSG00000134779,TPGS2
1335,ENSG00000113387,SUB1
1336,ENSG00000132801,ZSWIM3
1337,ENSG00000166181,API5
1338,ENSG00000066739,ATG2B
1339,ENSG00000100979,PLTP
1340,ENSG00000118922,KLF12
1341,ENSG00000103657,HERC1
1342,ENSG00000091542,ALKBH5
1343,ENSG00000152207,CYSLTR2
1344,ENSG00000270800,RPS10-NUDT3
1345,ENSG00000165621,OXGR1
1346,ENSG00000204711,CFAP95
1347,ENSG00000119938,PPP1R3C
1348,ENSG00000138308,PLA2G12B
1349,ENSG00000188243,COMMD6
1350,ENSG00000108591,DRG2
1351,ENSG00000182771,GRID1
1352,ENSG00000100784,RPS6KA5
1353,ENSG00000112078,KCTD20
1354,ENSG00000131669,NINJ1
1355,ENSG00000100982,PCIF1
1356,ENSG00000136114,THSD1
1357,ENSG00000165244,ZNF367
1358,ENSG00000136100,VPS36
1359,ENSG00000198026,ZNF335
1360,ENSG00000138119,MYOF
1361,ENSG00000148158,SNX30
1362,ENSG00000152611,CAPSL
1363,ENSG00000096395,MLN
1364,ENSG00000100985,MMP9
1365,ENSG00000031823,RANBP3
1366,ENSG00000197969,VPS13A
1367,ENSG00000168907,PLA2G4F
1368,ENSG00000088832,FKBP1A
1369,ENSG00000113597,TRAPPC13
1370,ENSG00000171467,ZNF318
1371,ENSG00000179431,FJX1
1372,ENSG00000136108,CKAP2
1373,ENSG00000258817,OR4C13
1374,ENSG00000182512,GLRX5
1375,ENSG00000166603,MC4R
1376,ENSG00000140057,AK7
1377,ENSG00000137288,UQCC2
1378,ENSG00000184937,WT1
1379,ENSG00000088836,SLC4A11
1380,ENSG00000166479,TMX3
1381,ENSG00000146122,DAAM2
1382,ENSG00000088808,PPP1R13B
1383,ENSG00000137814,HAUS2
1384,ENSG00000165733,BMS1
1385,ENSG00000165416,SUGT1
1386,ENSG00000214941,ZSWIM7
1387,ENSG00000113088,GZMK
1388,ENSG00000100312,ACR
1389,ENSG00000113273,ARSB
1390,ENSG00000141452,RMC1
1391,ENSG00000152804,HHEX
1392,ENSG00000139675,HNRNPA1L2
1393,ENSG00000182346,DAOA
1394,ENSG00000107771,CCSER2
1395,ENSG00000255346,NOX5
1396,ENSG00000196284,SUPT3H
1397,ENSG00000125967,NECAB3
1398,ENSG00000139793,MBNL2
1399,ENSG00000123219,CENPK
1400,ENSG00000066455,GOLGA5
1401,ENSG00000100416,TRMU
1402,ENSG00000260811,OR4C45
1403,ENSG00000146085,MMUT
1404,ENSG00000221954,OR4C12
1405,ENSG00000140030,GPR65
1406,ENSG00000065308,TRAM2
1407,ENSG00000129221,AIPL1
1408,ENSG00000133818,RRAS2
1409,ENSG00000070269,TMEM260
1410,ENSG00000165476,REEP3
1411,ENSG00000142178,SIK1
1412,ENSG00000112079,STK38
1413,ENSG00000043355,ZIC2
1414,ENSG00000184719,RNLS
1415,ENSG00000223573,TINCR
1416,ENSG00000176533,GNG7
1417,ENSG00000101542,CDH20
1418,ENSG00000269891,ARHGAP19-SLIT1
1419,ENSG00000139800,ZIC5
1420,ENSG00000183826,BTBD9
1421,ENSG00000160207,HSF2BP
1422,ENSG00000139517,LNX2
1423,ENSG00000095587,TLL2
1424,ENSG00000105248,YJU2
1425,ENSG00000169840,GSX1
1426,ENSG00000139515,PDX1
1427,ENSG00000186184,POLR1D
1428,ENSG00000060558,GNA15
1429,ENSG00000188779,SKOR1
1430,ENSG00000234289,H2BC12L
1431,ENSG00000142182,DNMT3L
1432,ENSG00000133401,PDZD2
1433,ENSG00000262655,SPON1
1434,ENSG00000175354,PTPN2
1435,ENSG00000174405,LIG4
1436,ENSG00000148572,NRBF2
1437,ENSG00000129028,THAP10
1438,ENSG00000170950,PGK2
1439,ENSG00000170788,DYDC1
1440,ENSG00000160633,SAFB
1441,ENSG00000054983,GALC
1442,ENSG00000112149,CD83
1443,ENSG00000103647,CORO2B
1444,ENSG00000125246,CLYBL
1445,ENSG00000160224,AIRE
1446,ENSG00000110514,MADD
1447,ENSG00000198542,ITGBL1
1448,ENSG00000165841,CYP2C19
1449,ENSG00000065491,TBC1D22B
1450,ENSG00000149609,C20orf144
1451,ENSG00000101412,E2F1
1452,ENSG00000012660,ELOVL5
1453,ENSG00000107854,TNKS2
1454,ENSG00000171956,FOXB1
1455,ENSG00000137573,SULF1
1456,ENSG00000101417,PXMP4
1457,ENSG00000137880,GCHFR
1458,ENSG00000075240,GRAMD4
1459,ENSG00000141959,PFKL
1460,ENSG00000134480,CCNH
1461,ENSG00000074410,CA12
1462,ENSG00000101421,CHMP4B
1463,ENSG00000164626,KCNK5
1464,ENSG00000095713,CRTAC1
1465,ENSG00000146221,TCTE1
1466,ENSG00000177294,FBXO39
1467,ENSG00000102710,SUPT20H
1468,ENSG00000185513,L3MBTL1
1469,ENSG00000137309,HMGA1
1470,ENSG00000075275,CELSR1
1471,ENSG00000274180,NATD1
1472,ENSG00000108582,CPD
1473,ENSG00000112130,RNF8
1474,ENSG00000181192,DHTKD1
1475,ENSG00000186496,ZNF396
1476,ENSG00000157483,MYO1E
1477,ENSG00000100739,BDKRB1
1478,ENSG00000081913,PHLPP1
1479,ENSG00000100401,RANGAP1
1480,ENSG00000031691,CENPQ
1481,ENSG00000170779,CDCA4
1482,ENSG00000130449,ZSWIM6
1483,ENSG00000165072,MAMDC2
1484,ENSG00000124813,RUNX2
1485,ENSG00000187553,CYP26C1
1486,ENSG00000140105,WARS1
1487,ENSG00000107551,RASSF4
1488,ENSG00000164171,ITGA2
1489,ENSG00000071991,CDH19
1490,ENSG00000160226,CFAP410
1491,ENSG00000176658,MYO1D
1492,ENSG00000119318,RAD23B
1493,ENSG00000258484,SPESP1
1494,ENSG00000130254,SAFB2
1495,ENSG00000160233,LRRC3
1496,ENSG00000155629,PIK3AP1
1497,ENSG00000136944,LMX1B
1498,ENSG00000175894,TSPEAR
1499,ENSG00000259288,BUB1B-PAK6
1500,ENSG00000161896,IP6K3
1501,ENSG00000166128,RAB8B
1502,ENSG00000242372,EIF6
1503,ENSG00000206026,SMIM21
1504,ENSG00000188056,TREML4
1505,ENSG00000105519,CAPS
1506,ENSG00000120054,CPN1
1507,ENSG00000215455,KRTAP10-1
1508,ENSG00000255529,POLR2M
1509,ENSG00000205445,KRTAP10-2
1510,ENSG00000015475,BID
1511,ENSG00000112309,B3GAT2
1512,ENSG00000141428,C18orf21
1513,ENSG00000212935,KRTAP10-3
1514,ENSG00000241123,KRTAP10-5
1515,ENSG00000188155,KRTAP10-6
1516,ENSG00000272804,KRTAP10-7
1517,ENSG00000187766,KRTAP10-8
1518,ENSG00000221859,KRTAP10-10
1519,ENSG00000243489,KRTAP10-11
1520,ENSG00000212933,KRTAP12-4
1521,ENSG00000205439,KRTAP12-3
1522,ENSG00000221864,KRTAP12-2
1523,ENSG00000187175,KRTAP12-1
1524,ENSG00000112167,SAYSD1
1525,ENSG00000189169,KRTAP10-12
1526,ENSG00000196730,DAPK1
1527,ENSG00000171462,DLK2
1528,ENSG00000165887,ANKRD2
1529,ENSG00000184787,UBE2G2
1530,ENSG00000132646,PCNA
1531,ENSG00000171105,INSR
1532,ENSG00000165084,C8orf34
1533,ENSG00000166233,ARIH1
1534,ENSG00000077420,APBB1IP
1535,ENSG00000134504,KCTD1
1536,ENSG00000108578,BLMH
1537,ENSG00000096401,CDC5L
1538,ENSG00000101290,CDS2
1539,ENSG00000174721,FGFBP3
1540,ENSG00000183255,PTTG1IP
1541,ENSG00000124490,CRISP2
1542,ENSG00000101292,PROKR2
1543,ENSG00000141424,SLC39A6
1544,ENSG00000156650,KAT6B
1545,ENSG00000100234,TIMP3
1546,ENSG00000164879,CA3
1547,ENSG00000160256,SLX9
1548,ENSG00000137841,PLCB2
1549,ENSG00000184164,CRELD2
1550,ENSG00000127663,KDM4B
1551,ENSG00000164749,HNF4G
1552,ENSG00000198081,ZBTB14
1553,ENSG00000198783,ZNF830
1554,ENSG00000089006,SNX5
1555,ENSG00000126653,NSRP1
1556,ENSG00000186866,POFUT2
1557,ENSG00000100600,LGMN
1558,ENSG00000152409,JMY
1559,ENSG00000104331,BPNT2
1560,ENSG00000166573,GALR1
1561,ENSG00000170927,PKHD1
1562,ENSG00000168621,GDNF
1563,ENSG00000176731,RBIS
1564,ENSG00000198795,ZNF521
1565,ENSG00000173221,GLRX
1566,ENSG00000102595,UGGT2
1567,ENSG00000154059,IMPACT
1568,ENSG00000164300,SERINC5
1569,ENSG00000161082,CELF5
1570,ENSG00000167693,NXN
1571,ENSG00000149600,COMMD7
1572,ENSG00000188677,PARVB
1573,ENSG00000040341,STAU2
1574,ENSG00000101349,PAK5
1575,ENSG00000183570,PCBP3
1576,ENSG00000141668,CBLN2
1577,ENSG00000125787,GNRH2
1578,ENSG00000164190,NIPBL
1579,ENSG00000174227,PIGG
1580,ENSG00000137809,ITGA11
1581,ENSG00000141968,VAV1
1582,ENSG00000172171,TEFM
1583,ENSG00000226792,C13orf42
1584,ENSG00000090061,CCNK
1585,ENSG00000125888,BANF2
1586,ENSG00000172915,NBEA
1587,ENSG00000101160,CTSZ
1588,ENSG00000141034,GID4
1589,ENSG00000146166,LGSN
1590,ENSG00000140104,CLBA1
1591,ENSG00000011295,TTC19
1592,ENSG00000112759,SLC29A1
1593,ENSG00000136169,SETDB2
1594,ENSG00000204193,TXNDC8
1595,ENSG00000136147,PHF11
1596,ENSG00000074696,HACD3
1597,ENSG00000183576,SETD3
1598,ENSG00000136925,TSTD2
1599,ENSG00000184012,TMPRSS2
1600,ENSG00000197971,MBP
